 	402380	36914
ข้าราชการ	605	128
ตุลาคม	602	10
สืบสวน	601	66
รถยนต์	601	144
แนว	601	160
ป่วย	601	67
วิจัย	600	67
เจ้าของ	599	140
16	599	8
เอกชน	599	72
ปกครอง	596	47
กันยายน	595	7
พ่อ	595	114
เลขที่	594	35
พอ	593	109
ยอม	592	110
สิบ	592	92
พระ	591	157
มวล	591	54
เพลง	589	137
ตอบ	589	120
ก่อเหตุ	589	100
พัน	589	74
ชายแดน	588	68
ตัดสินใจ	586	135
นาที	586	75
ประสบ	586	103
ชินวัตร	586	15
ส.ค.	586	12
กรกฎาคม	585	7
ร่วมกับ	585	183
อย่า	585	131
ชิง	584	151
ความเห็น	584	72
ตามที่	584	217
ติดต่อ	584	131
เชียงใหม่	578	78
เปลี่ยน	575	156
ต่อมา	574	61
สัญญา	574	105
แรง	573	139
รักษาการ	573	106
ใบ	571	153
หน่วย	568	133
มูลค่า	567	122
เพิ่มเติม	566	204
ก.ค.	565	7
ครบ	564	145
สำเร็จ	564	74
คลัง	563	53
ปฏิรูป	561	64
เจอ	559	126
ไข้	558	67
จำหน่าย	558	114
ครู	558	153
12	557	10
ภายหลัง	557	91
เตือน	555	123
อุตสาหกรรม	555	130
สมัย	552	139
ญี่ปุ่น	552	107
ทุจริต	551	90
ดำเนินคดี	550	77
รายชื่อ	550	90
แต่งตั้ง	545	102
ณ	544	20
สาเหตุ	542	64
ปรากฏ	541	99
50	539	10
พม่า	538	104
เช้า	537	63
จ่าย	537	128
ดิน	536	109
เครือข่าย	534	144
บังคับ	533	96
รางวัล	532	79
พล.ต.ต.	530	43
100	529	9
อนุมัติ	529	99
ฟัง	529	117
หยุด	526	145
พา	526	158
พระราชทาน	526	73
ภาวะ	523	92
ยุบ	523	115
สำรวจ	522	93
แม่	522	127
ฉบับ	520	107
เจรจา	520	118
เหล่า	519	186
ยก	517	183
ได้แก่	515	62
ไฟฟ้า	515	77
ที่เกิดเหตุ	514	73
ขาด	514	166
สมาคม	510	95
ชอบ	507	107
สุเทพ	507	37
ทรัพย์สิน	506	128
ประกัน	505	85
ดอลลาร์	505	31
พ.ต.อ.	504	35
จบ	504	127
เยาวชน	503	104
ตนเอง	503	98
ก.ย.	503	7
คะ	503	31
ลักษณะ	502	108
เกษตร	501	58
บ้านเมือง	500	90
รายละเอียด	500	109
ข้อเท็จจริง	499	92
ปลัด	499	68
ใกล้	498	166
กระบวนการ	497	117
เหมาะสม	497	47
เตะ	495	39
ข้อหา	494	60
2552	494	15
ทั่วไป	493	138
ดำเนิน	493	90
ป่า	492	65
ตัด	490	136
วง	490	121
คืบหน้า	489	23
หวัด	489	39
อัตรา	488	97
เหรียญ	488	70
ถูกต้อง	488	60
พิพากษา	487	40
ขัดแย้ง	486	50
สงบ	485	37
ปฏิเสธ	485	136
สาขา	484	108
หาย	483	135
อากาศ	482	66
ฐาน	482	130
พิธี	481	56
ท้องถิ่น	479	93
นักศึกษา	475	107
อาญา	475	24
ครึ่ง	473	134
ห้าม	470	144
ไหล	468	88
รัฐสภา	468	84
หนี	468	189
เชิญ	467	98
บัญชี	464	102
กิน	461	143
18	459	6
ชั่วโมง	456	31
จ้าง	456	70
เล็ก	455	108
ยัน	454	158
เฉพาะ	453	195
การเงิน	452	58
ตกลง	452	74
ปริมาณ	447	84
มหาดไทย	447	25
วิ่ง	446	143
25	446	6
ยาว	445	98
ข้าว	445	121
กรุง	444	67
แยก	444	133
กลัว	443	94
14	442	7
เจ้า	442	133
พ.ร.บ.	440	38
เอกสาร	439	109
เพิ่ง	437	109
.	436	172
ทำเนียบ	436	75
อนุญาต	435	62
สอบถาม	434	76
17	434	6
ลอบ	434	75
อนาคต	433	57
เรียบร้อย	433	124
พระองค์	433	74
เป้าหมาย	432	104
วิทยุ	431	88
บก	431	13
2550	431	10
คัดค้าน	429	110
เกือบ	427	196
ไม่ว่า	426	97
ทางการ	425	59
บอล	425	126
แรงงาน	425	102
ฆ่า	425	105
เลข	424	64
24	424	6
กีฬา	423	86
ฟุตบอล	422	76
พูดคุย	422	69
บุก	421	160
คว้า	421	130
รู้จัก	421	76
สน.	420	45
รถไฟ	420	95
เวที	420	70
กรุงเทพมหานคร	419	71
อนุกรรมการ	419	46
ชม	417	76
วาน	417	66
กิจการ	417	94
ดำรง	417	62
จอด	415	89
ขั้นตอน	414	75
หลบหนี	414	118
ไฟ	414	104
ยะลา	414	55
สวน	413	124
เที่ยว	413	116
วุฒิสภา	413	45
2549	413	14
ถ่าย	413	124
สมชาย	413	21
ทัพ	412	40
ส่งเสริม	412	95
สถานที่	412	97
เหตุผล	412	69
เห็นด้วย	409	58
ขั้น	408	99
ฝั่ง	407	100
นอน	407	111
ใกล้ชิด	407	53
อีสาน	406	54
เกาหลีเหนือ	406	88
แม่น้ำ	404	67
ความรู้	403	77
กิจกรรม	402	83
ช่อง	401	113
เส้นทาง	398	104
เก่า	398	134
พันธุ์	397	75
21	396	6
กัมพูชา	396	62
ประเภท	396	113
เน้น	394	79
ยุติธรรม	393	32
อาเซียน	392	92
เขียน	392	115
บัตร	392	112
แผ่นดิน	389	75
ป.ป.ช.	389	38
ชนิด	388	112
โดน	388	120
60	388	6
พาณิชย์	387	38
มือถือ	386	69
ไล่	386	152
ระวัง	386	60
กองทุน	386	88
13	385	9
กรุงเทพฯ	384	73
ท่า	384	97
ตัดสิน	384	84
ย้ำ	384	84
เช่า	384	81
ทำร้าย	384	98
ต่างชาติ	382	76
หมู่บ้าน	382	82
เสี่ยง	382	63
รวบรวม	382	85
ภรรยา	380	86
พลังงาน	379	93
บาดเจ็บ	378	70
เปลี่ยนแปลง	378	82
ใช้จ่าย	377	27
พอใจ	377	48
ดำ	377	68
ทัน	376	59
ได้รับบาดเจ็บ	376	86
สภ.อ.	376	34
ฝาก	375	86
สั่งการ	372	64
สัตว์	372	100
เสด็จ	372	58
26	371	7
เพลิง	370	35
ดับ	370	164
ระบอบ	370	76
โทรทัศน์	370	50
เสร็จ	369	132
ก่อสร้าง	369	74
ค่อย	366	45
รูปแบบ	366	99
ทรัพย์	365	48
สัมพันธ์	364	40
ตา	364	104
ท้าย	362	68
ตู้	362	107
อาศัย	361	82
เลี้ยง	361	111
ยาเสพติด	360	82
19	360	7
ร่างกาย	360	66
เธอ	360	72
เวชชาชีวะ	360	3
กองทัพ	360	63
บริโภค	359	42
สังกัด	359	64
ปราบปราม	358	54
40	358	6
/	358	171
ภูมิใจ	357	41
ครอง	357	59
ร้องเรียน	357	59
รูป	357	104
2009	356	3
ยาก	354	95
เชื่อมั่น	354	54
คตส.	354	28
ดร.	353	25
เต็ม	352	156
สัญญาณ	352	73
สามี	352	99
ที่ดิน	351	104
ยกเลิก	351	88
เดินหน้า	350	94
ราว	349	123
ตะวันออก	349	27
เหมือนกัน	348	157
อุปกรณ์	348	100
วิกฤติ	348	98
ยุติ	348	88
มหาชน	348	17
ประธานาธิบดี	347	66
เค้า	345	110
งบ	343	85
จำ	343	82
รายได้	342	72
ละคร	342	71
พลังประชาชน	342	19
สถาน	342	99
พฤติกรรม	341	94
ญาติ	341	85
หนังสือพิมพ์	341	82
รีบ	340	70
กดดัน	340	87
สำนวน	340	75
ข้าม	339	132
แต่อย่างใด	339	220
ขนส่ง	338	59
ค่อนข้าง	337	151
เอเชีย	337	88
กลาย	336	94
เลือด	335	77
เป็นห่วง	335	70
ร้าย	334	56
ต่อต้าน	334	98
เลื่อน	334	96
นักการเมือง	334	107
สังหาร	333	66
เต็มที่	333	80
พระพร	332	1
ประเมิน	331	101
อิหร่าน	331	79
เว็บไซต์	331	77
คัดเลือก	330	47
ราษฎร	330	30
ประท้วง	330	67
กลาโหม	329	22
ขัง	329	26
เนวิน	328	27
คิดเห็น	328	4
จักรยานยนต์	328	14
ที่ปรึกษา	326	47
วัตถุ	326	84
อาชีพ	325	86
เห็นชอบ	323	52
เทศบาล	322	72
อาทิ	321	37
พล.ต.ท.	320	35
ทิ้ง	319	122
31	318	8
วิชาการ	318	36
จัดตั้ง	317	79
มูลนิธิ	317	63
สนามบิน	316	84
ย่าน	316	86
ปลาย	316	104
เลิก	315	109
หัว	315	135
โจมตี	315	101
ว่าราชการ	314	2
ปาก	314	85
ตี	313	138
ศึก	310	64
ทอง	309	57
ผกก.	309	36
เดือดร้อน	309	45
พิสูจน์	308	70
ค้าน	308	63
กระตุ้น	308	71
หนี้	307	75
ช้าง	307	98
ภาษี	306	79
ม.	306	37
อาจารย์	306	76
สวม	306	93
สมานฉันท์	306	54
การณ์	306	18
เฉลิม	306	75
สื่อสาร	304	63
สู้	304	128
น.พ.	304	32
โจทก์	303	51
คุณหญิง	303	60
ขวา	302	67
บุตร	302	69
พ.ศ.	302	26
ห้า	301	74
เยือน	301	34
ขณะเดียวกัน	300	21
หลวง	300	85
คุม	299	133
เขื่อน	299	78
คปค.	299	33
ง่าย	298	97
ยืน	298	98
เปรม	298	17
นราธิวาส	298	35
เหลือง	297	24
ต่อสู้	296	75
สัก	296	108
ต.ค.	296	3
กรอบ	295	71
ห้าง	295	67
โทร	295	114
เชิง	295	110
ระเบียบ	294	65
ถล่ม	294	91
ริม	293	100
สังเกต	293	44
กล้า	293	63
วินิจฉัย	293	53
จนถึง	292	92
นก	292	28
ท้อง	291	86
ทำไม	291	75
ภาย	291	100
ผู้หญิง	291	87
เป็นธรรม	291	12
เสริม	290	96
ต้องสงสัย	290	45
ภูมิภาค	290	47
เป้า	290	45
ทั้งสิ้น	290	106
มาตรฐาน	288	66
ที	287	64
อันตราย	287	77
วิเคราะห์	287	70
มาเลเซีย	287	58
ขา	286	114
พ้น	286	88
ตั้งใจ	286	76
ไต่สวน	286	58
รองรับ	286	83
ปรึกษา	286	41
ห่าง	284	76
ดึง	283	95
ก็ตาม	283	121
แข่ง	282	75
วิทยาศาสตร์	282	47
บท	282	92
กระทั่ง	282	37
กระจาย	281	86
บทบาท	280	73
กรรมาธิการ	280	31
สั้น	280	60
คุก	280	26
2.	279	2
ธรรมชาติ	278	59
บรรยากาศ	278	54
22	278	7
ทะเล	277	45
รัสเซีย	277	68
ทำลาย	277	91
แพ้	276	82
เกรง	276	68
เกาหลีใต้	275	60
พ.ค.	274	3
อาทิตย์	273	39
23	273	5
สุขภาพ	272	70
ถอน	272	96
บันทึก	272	84
ป้าย	271	79
28	271	6
เยอะ	270	120
นิยม	270	55
ตัวอย่าง	269	56
นครราชสีมา	269	44
รับรอง	268	77
ดื่ม	268	66
แตกต่าง	267	66
27	267	6
ไม้	267	91
ฝรั่งเศส	266	62
องค์การ	266	72
ละเมิด	266	68
เสมอ	265	96
พุ่ง	264	108
นี่	264	79
ซอย	264	47
สนิท	263	55
สอน	263	74
เพศ	263	48
อ่าน	262	75
แต่ง	262	92
คอ	262	54
เย็น	262	61
สาร	261	91
ไง	260	24
บรรดา	260	65
สาธารณสุข	260	34
วาระ	260	61
สุข	259	16
แนวโน้ม	259	50
ผบก.	259	22
ดาว	258	93
แรม	258	5
สิทธิ์	258	34
แต้ม	258	18
หมายเลข	257	72
ภารกิจ	257	62
เติบโต	257	58
วัฒนธรรม	256	60
พอเพียง	256	22
หัน	255	100
นิวเคลียร์	255	45
ระบาย	254	63
เกษตรกร	254	67
ดีเอสไอ	253	56
โครงสร้าง	253	85
1.	253	1
ตรวจค้น	253	38
สิงคโปร์	252	61
รับแจ้ง	252	43
สงขลา	252	36
ประชาสัมพันธ์	252	64
ปรับปรุง	251	60
เงื่อนไข	251	69
หาเสียง	251	70
ผลิตภัณฑ์	251	90
ปัญญา	251	30
ซ้าย	250	63
มอบหมาย	250	46
ชลบุรี	250	33
ขบวน	250	72
มั้ย	248	122
ข้อความ	248	67
สี่	248	82
รอย	248	54
ผอ.	248	45
2551	248	12
กำลังใจ	247	23
คอย	247	91
กรุงเทพ	247	55
ดอกเบี้ย	247	51
มิ	246	58
ชั่วคราว	246	103
คุณภาพ	246	83
ลูกชาย	245	90
คมนาคม	245	20
รับฟัง	244	59
สรรหา	244	41
สุวรรณภูมิ	243	43
ค่าย	243	85
สินเชื่อ	243	71
หวย	243	78
ทบทวน	242	66
ประวัติ	241	52
แขวง	241	21
ทนายความ	241	62
สลาก	241	38
เคลื่อน	240	77
คมช.	240	45
นพ.	239	32
ชาติไทย	239	9
ขู่	238	94
เชี่ยวชาญ	237	12
จันทร์	237	17
น้ำหนัก	237	60
ไก่	236	80
เป็นต้น	236	29
สุรยุทธ์	236	13
ไร้	235	116
29	235	8
เยี่ยม	235	41
องค์	235	81
วงการ	233	43
สะดวก	233	34
สงสัย	233	67
โยกย้าย	233	31
กล้อง	233	69
จี้	233	85
ภาษา	232	72
ออสเตรเลีย	231	53
ล่า	231	75
พื้นฐาน	231	54
แนะนำ	230	65
ปัจจัย	230	63
หมอ	230	58
ด่วน	229	51
อุทยาน	229	51
200	229	4
3.	228	4
จราจร	228	34
เสด็จพระราชดำเนิน	228	27
ยินดี	227	55
แท้จริง	227	17
คุ้มครอง	226	66
กระสุน	226	42
จากที่	225	75
ปัด	225	86
บังคับบัญชา	225	17
ขาว	224	37
ซ้ำ	224	107
เรื่อย	222	36
บุรีรัมย์	222	45
ดัชนี	222	73
มนุษย์	222	46
แท็กซี่	222	47
มนตรี	221	12
กอล์ฟ	221	43
เจ้าพระยา	221	18
เลิศ	220	5
บ้านเรือน	220	52
สะพาน	220	66
สโมสร	220	63
พฤษภาคม	219	5
นานา	219	74
เพียงพอ	219	68
หวั่น	218	79
ซ่อม	218	43
สิ่งแวดล้อม	217	45
เทียบ	217	51
หนุน	217	101
แตก	217	100
ประสิทธิภาพ	217	27
สหรัฐอเมริกา	217	55
80	216	3
ที่ว่า	216	85
สงคราม	216	68
52	215	9
คุณสมบัติ	215	50
ไร่	215	30
เล็กน้อย	213	75
ฟื้นฟู	213	51
ยุโรป	213	51
ตำบล	213	31
คอมพิวเตอร์	213	74
ล้ม	212	113
ช่องทาง	212	68
อบต.	212	30
พิษณุโลก	211	30
นักกีฬา	211	73
ลำดับ	211	33
ไอซีที	211	33
แน่	210	115
สอบปากคำ	210	46
ปชป.	210	36
ฝึก	210	59
ออนไลน์	210	59
ของกลาง	210	41
กิโลเมตร	209	23
เหยื่อ	209	77
อภัยโทษ	209	20
ขบวนการ	208	57
สัดส่วน	208	40
แพร่	208	36
ลำ	208	58
อิสระ	208	49
ทัวร์	207	59
ปราศรัย	207	51
กังวล	207	61
เมล์	207	13
บอร์ด	207	58
ต้นทุน	207	52
ไมเคิล	207	39
สาธารณะ	206	51
เพียงแต่	206	45
ทรัพยากร	206	58
ตึก	206	63
คลอง	206	58
อากาศยาน	206	15
สารภาพ	206	25
ประเทศชาติ	205	47
พระเกียรติ	205	6
รวดเร็ว	205	25
หอ	204	61
ระดม	204	71
ติดตั้ง	204	70
วินัย	204	35
ใกล้เคียง	203	71
ทบ.	203	9
